CODE_GENDER;FLAG_OW0_CAR;FLAG_OW0_REALT1;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;JOB;TARGET
0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;0
0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;0
1;0;1;1;1;1;1;1;29;5;1;1;1;0;9;0
1;0;1;1;1;4;0;1;27;0;1;0;1;0;8;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;0
1;0;1;1;3;1;0;1;42;2;1;0;0;0;16;0
0;0;1;0;1;4;0;3;29;5;1;0;0;0;3;0
0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;1;1;0;1;4;1;1;41;10;1;0;0;0;5;0
0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
1;0;1;2;2;1;1;1;33;1;1;0;0;0;3;0
0;0;0;1;2;4;1;1;30;1;1;1;1;0;0;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;1;1;1;1;4;3;1;38;0;1;0;1;0;9;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;0
0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
0;0;0;1;1;1;1;1;44;3;1;0;0;0;4;0
0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;0
0;0;1;1;1;1;3;1;34;1;1;0;1;0;3;0
0;0;0;1;1;1;0;1;29;2;1;1;1;0;2;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;0
1;0;0;0;1;4;3;1;51;1;1;0;1;0;3;0
1;1;0;0;1;4;1;1;40;4;1;1;0;0;3;0
1;0;1;1;1;1;0;1;34;3;1;1;1;0;9;0
1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;0
0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
1;0;0;1;1;4;1;1;31;10;1;0;0;0;2;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
1;0;1;0;2;1;1;1;33;12;1;0;0;1;9;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;1;0;2;1;1;1;49;1;1;0;0;0;9;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;0
0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
1;0;1;0;1;4;3;1;51;1;1;0;1;0;3;0
0;0;1;0;2;1;1;1;30;9;1;0;0;0;5;0
0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
1;1;0;1;1;1;2;1;33;5;1;0;0;0;2;0
0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;0
0;0;1;0;1;3;0;1;27;0;1;0;0;0;2;0
1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;0
0;0;1;1;1;1;3;1;34;1;1;0;1;0;3;0
1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;0
1;0;1;0;1;1;1;1;50;19;1;0;0;0;10;0
0;0;0;0;1;1;4;3;54;9;1;1;1;0;9;0
1;1;1;1;2;4;1;1;38;0;1;0;0;0;0;0
1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;0
1;0;1;1;1;1;0;1;34;3;1;1;1;0;9;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
1;0;1;0;2;1;1;1;33;12;1;0;0;1;9;0
1;0;1;0;1;4;0;1;28;2;1;0;0;0;9;0
0;1;1;0;2;1;0;1;38;14;1;0;0;0;4;0
1;1;0;2;1;1;1;1;38;8;1;0;0;0;2;0
0;1;1;0;1;1;1;1;62;2;1;0;1;1;12;0
1;0;1;2;1;1;1;1;45;1;1;1;1;0;9;0
0;1;0;1;2;1;1;1;40;3;1;0;1;0;0;0
1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;0
1;0;0;0;1;4;3;1;51;1;1;0;1;0;3;0
0;0;0;0;2;1;0;3;25;1;1;0;0;0;9;0
0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;0
0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
1;1;1;0;1;4;0;1;30;4;1;1;0;0;8;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
1;0;0;0;1;4;0;1;29;6;1;0;0;0;2;0
0;0;1;0;1;1;0;1;46;0;1;0;0;0;2;0
0;1;1;0;2;1;1;1;47;6;1;0;0;0;0;0
1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;0
1;0;0;0;1;1;1;1;49;0;1;0;0;0;0;0
1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;0
0;1;1;0;2;4;1;1;57;2;1;0;0;0;4;0
0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;0
0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
0;0;1;2;1;1;1;1;34;4;1;0;0;0;3;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
0;0;0;1;1;1;1;3;41;18;1;0;0;0;3;0
1;0;0;2;1;1;1;1;40;3;1;1;1;0;3;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
1;1;1;0;1;1;0;1;33;3;1;0;1;0;5;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
1;1;1;0;1;4;1;1;41;10;1;0;0;0;5;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;0
1;0;1;0;1;1;4;1;52;5;1;0;0;0;9;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
0;0;1;0;1;1;1;1;42;3;1;0;0;0;3;0
0;0;1;0;1;1;1;1;37;14;1;0;0;0;2;0
0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;0
0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
1;0;0;0;1;4;1;0;54;4;1;0;0;0;8;0
1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;0
0;0;0;0;2;1;0;3;25;1;1;0;0;0;9;0
1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;0
1;0;1;0;1;1;2;1;54;9;1;0;0;0;2;0
1;0;0;0;1;1;0;0;36;10;1;1;1;0;1;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
1;0;0;0;1;1;4;1;43;1;1;1;1;0;2;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;0
1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;0
0;0;1;0;1;1;0;1;46;0;1;0;0;0;2;0
0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;1;0;1;1;1;1;39;9;1;0;0;0;3;0
0;1;0;0;1;1;0;1;55;4;1;0;0;0;4;0
1;1;0;1;1;1;1;1;43;1;1;1;0;0;9;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
0;1;1;0;1;1;1;1;52;3;1;0;1;0;2;0
0;0;0;1;1;1;1;3;41;18;1;0;0;0;3;0
1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0
1;1;1;1;1;4;1;1;38;4;1;1;1;0;5;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;0
0;0;0;1;1;1;1;1;27;1;1;1;0;0;0;0
1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;0
1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;0
0;1;1;1;1;4;0;1;51;17;1;0;0;0;0;0
0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;0
0;0;1;0;1;4;2;1;48;2;1;0;0;0;8;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;0
1;1;0;1;1;4;1;1;44;1;1;1;0;0;9;0
1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0
0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;0
1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;0
1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;0
1;0;1;1;1;1;1;1;29;5;1;1;1;0;9;0
0;0;1;0;1;1;1;1;46;0;1;0;0;0;2;0
0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
1;0;1;1;1;4;0;1;27;0;1;0;1;0;8;0
0;0;1;0;1;1;1;1;37;14;1;0;0;0;2;0
0;1;0;0;1;1;1;1;27;6;1;0;0;0;4;0
1;0;1;1;1;1;1;1;33;2;1;0;0;0;3;0
1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;0
1;0;1;2;1;1;1;1;47;20;1;0;0;0;3;0
1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;0
1;0;1;1;3;1;0;1;42;2;1;0;0;0;16;0
1;0;1;0;1;1;1;1;49;2;1;0;1;0;2;0
0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;0
1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;0
1;0;1;0;1;4;1;1;28;2;1;0;1;0;5;0
0;1;1;0;2;4;1;1;57;2;1;0;0;0;4;0
1;0;1;0;1;1;1;1;54;12;1;0;0;0;2;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
1;1;0;0;1;4;1;1;40;4;1;1;0;1;3;0
0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;0
1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;0
1;0;0;0;0;1;1;0;39;1;1;1;0;0;3;0
1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;0
1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;0
0;0;1;0;1;1;0;3;49;4;1;0;0;0;15;0
1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;0
1;0;1;0;1;4;1;1;28;2;1;0;1;0;5;0
0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;0
1;1;1;1;1;4;3;1;38;0;1;0;1;0;9;0
1;0;1;0;1;4;0;1;28;2;1;0;0;0;9;0
0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;0
0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
0;1;0;0;1;1;0;1;55;4;1;0;0;0;4;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
1;0;1;0;1;1;1;1;56;0;1;0;0;0;15;0
1;0;0;0;1;1;0;3;48;27;1;0;0;0;15;0
1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;0
1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;0
1;1;1;0;1;1;0;1;33;3;1;0;1;0;5;0
0;1;1;1;1;4;0;1;51;17;1;0;0;0;0;0
0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;0
1;1;0;1;1;1;1;1;43;1;1;1;0;0;9;0
0;0;1;0;1;4;0;1;28;2;1;0;0;0;9;0
0;1;0;0;1;1;0;1;55;4;1;0;0;0;4;0
1;1;1;1;1;4;3;1;38;0;1;0;1;0;9;0
0;1;1;0;2;1;2;1;54;3;1;0;0;0;0;0
1;1;0;0;1;1;1;1;50;4;1;0;1;0;9;0
0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;0
1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;0
1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;0
0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;0
1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0
0;1;1;0;2;1;2;1;54;3;1;0;0;0;0;0
0;1;1;1;2;1;0;1;49;1;1;0;1;1;3;0
0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;0
1;0;0;0;0;1;1;0;39;1;1;1;0;0;3;0
0;0;1;1;1;1;0;1;35;0;1;0;0;0;2;0
1;0;1;0;1;0;4;1;46;6;1;1;1;0;13;0
0;1;0;0;1;1;1;1;38;0;1;0;0;0;16;0
0;0;1;0;1;1;2;1;34;4;1;0;0;0;9;0
0;1;1;0;1;1;1;1;49;9;1;0;0;0;4;0
1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;0
1;1;0;2;1;1;1;0;36;6;1;0;0;0;0;1
1;0;0;0;1;1;0;1;48;1;1;1;1;0;1;1
0;1;1;0;1;4;1;1;53;2;1;0;1;0;2;1
1;1;1;1;1;1;1;1;41;5;1;0;0;0;3;1
0;1;1;2;1;1;1;1;47;15;1;1;0;0;4;1
1;1;1;0;1;1;1;1;42;8;1;0;1;0;3;1
0;1;0;1;1;4;1;1;30;0;1;0;0;0;4;1
0;1;0;0;2;4;1;1;51;8;1;1;1;0;5;1
1;0;1;1;1;1;0;1;46;22;1;0;0;0;2;1
1;0;1;1;1;1;1;1;45;7;1;1;1;0;6;1
0;1;1;0;1;1;1;2;27;4;1;0;0;0;0;1
1;0;0;2;1;4;1;1;35;9;1;0;1;0;5;1
1;0;1;2;1;1;2;1;34;4;1;0;0;0;2;1
1;0;1;0;1;4;0;1;28;5;1;0;0;0;2;1
1;0;0;2;1;1;1;1;41;13;1;0;0;0;2;1
0;1;1;2;1;1;1;1;33;3;1;0;1;0;2;1
1;1;1;0;1;4;1;1;33;10;1;0;0;0;3;1
1;0;1;0;1;1;1;1;41;22;1;0;0;1;5;1
1;0;1;2;1;1;3;1;40;6;1;0;0;0;3;1
1;0;0;2;1;4;1;1;33;8;1;1;1;0;7;1
1;1;0;1;1;1;3;1;32;4;1;0;0;1;3;1
0;0;0;0;2;4;1;1;50;5;1;1;0;0;0;1
1;0;1;0;1;1;1;0;36;14;1;1;1;0;3;1
1;0;0;0;1;1;4;1;56;15;1;0;0;0;8;1
1;0;0;0;1;1;1;1;35;6;1;1;1;0;8;1
1;1;1;1;3;1;0;1;35;6;1;0;0;0;9;1
1;0;0;0;1;1;1;1;54;8;1;1;0;0;3;1
0;0;1;2;1;1;1;1;43;1;1;1;1;0;2;1
1;0;0;1;1;1;3;1;44;14;1;0;0;0;10;1
0;0;0;2;1;4;2;1;45;8;1;1;0;0;2;1
1;0;1;1;2;4;1;1;36;13;1;0;0;0;0;1
1;0;1;0;2;1;0;1;38;16;1;0;0;0;0;1
1;0;0;0;1;1;1;1;31;1;1;0;1;0;9;1
0;1;0;0;2;4;0;1;38;10;1;1;1;0;2;1
1;1;1;1;1;1;1;1;42;6;1;0;0;0;2;1
1;0;1;0;1;4;1;1;45;3;1;0;0;0;3;1
1;0;1;0;1;3;1;1;38;6;1;0;0;0;4;1
1;0;0;0;1;1;1;1;55;4;1;1;1;0;5;1
1;0;1;2;1;0;1;1;36;14;1;0;0;1;2;1
1;0;1;0;1;1;1;1;42;0;1;0;0;0;9;1
1;0;1;0;1;1;1;1;43;7;1;0;1;0;2;1
1;0;0;0;1;1;1;1;45;4;1;0;0;0;11;1
0;0;1;2;1;1;1;1;29;4;1;1;1;0;2;1
0;1;1;1;1;4;1;1;34;6;1;0;1;0;3;1
1;1;0;1;1;1;1;1;31;10;1;1;0;0;9;1
1;0;0;0;1;1;1;1;27;2;1;0;0;0;1;1
1;0;0;0;2;1;1;1;51;1;1;0;0;0;2;1
1;0;0;0;1;1;3;1;39;12;1;0;0;0;5;1
1;0;1;0;1;1;1;1;47;3;1;1;0;0;2;1
1;0;1;1;1;1;1;1;34;15;1;0;0;0;2;1
1;1;0;0;1;1;1;1;34;3;1;1;0;0;10;1
1;0;1;0;1;1;0;1;51;4;1;1;0;0;0;1
1;0;0;1;1;1;1;1;35;10;1;1;0;0;9;1
1;0;0;0;0;1;1;1;50;10;1;1;1;0;3;1
1;0;1;2;1;1;1;1;41;8;1;1;0;1;9;1
0;1;0;0;1;1;1;1;48;6;1;0;0;0;2;1
1;0;0;1;1;1;1;1;35;3;1;0;0;0;9;1
1;1;1;2;1;4;1;1;43;1;1;0;0;0;0;1
0;1;1;0;2;4;3;1;40;1;1;1;1;0;0;1
1;0;1;0;1;1;1;1;62;6;1;1;1;0;5;1
1;0;0;2;2;4;1;1;35;0;1;1;1;0;0;1
1;0;0;1;1;4;2;0;33;14;1;0;1;1;2;1
1;0;1;0;1;1;1;1;46;13;1;0;0;0;2;1
1;0;1;0;1;1;1;1;40;21;1;0;1;0;2;1
0;1;0;0;1;1;1;1;45;8;1;0;0;0;2;1
1;0;1;0;2;4;2;1;34;14;1;0;0;1;0;1
1;0;1;0;1;1;1;1;46;11;1;0;0;1;9;1
1;1;1;2;2;4;1;1;37;10;1;0;0;0;3;1
0;1;0;2;1;4;1;1;43;18;1;1;1;0;5;1
0;0;0;0;1;4;2;1;41;0;1;0;0;0;4;1
0;1;1;2;1;4;1;1;31;8;1;0;0;1;0;1
1;0;0;1;1;1;1;0;35;9;1;1;1;0;3;1
1;0;1;1;1;1;3;1;30;5;1;1;1;0;8;1
1;0;0;0;1;1;1;1;50;12;1;1;1;0;8;1
1;0;1;1;1;1;0;1;39;20;1;0;0;0;2;1
0;1;1;1;1;1;1;1;32;9;1;0;0;0;0;1
0;0;1;0;1;3;2;1;23;0;1;0;1;1;3;1
1;0;1;0;3;4;1;1;53;12;1;0;1;0;0;1
1;0;0;0;0;1;1;0;39;1;1;1;0;0;3;1
1;0;1;1;1;4;1;1;32;2;1;0;0;1;9;1
0;1;1;0;1;1;2;1;50;1;1;1;0;0;2;1
0;1;0;1;1;4;1;1;30;0;1;0;0;0;4;1
1;0;0;0;1;4;1;1;46;3;1;1;1;0;2;1
1;0;1;0;1;1;4;1;62;39;1;0;0;0;2;1
1;1;1;0;1;4;1;1;41;10;1;0;0;0;5;1
1;0;0;1;1;4;2;0;33;14;1;0;1;1;2;1
0;1;1;1;1;1;1;1;36;3;1;0;0;0;12;1
0;0;0;0;1;1;2;1;38;0;1;1;0;0;12;1
0;1;1;2;1;1;1;1;38;2;1;1;1;0;5;1
1;0;1;0;1;1;1;1;45;3;1;0;0;1;9;1
0;0;1;0;1;1;1;1;27;3;1;0;0;1;9;1
1;0;1;0;1;1;2;1;38;6;1;0;0;0;9;1
0;1;1;0;1;1;1;1;35;2;1;0;0;0;5;1
1;1;0;0;3;4;1;1;40;7;1;1;0;0;0;1
0;1;0;1;2;4;3;1;42;0;1;0;1;0;0;1
0;1;1;2;1;1;1;1;36;11;1;0;0;0;2;1
0;1;0;0;2;4;2;1;32;8;1;1;0;0;0;1
1;0;1;0;1;1;1;1;52;8;1;0;0;0;13;1
1;0;1;1;1;1;1;1;34;15;1;0;0;0;2;1
0;1;1;2;1;1;1;1;40;10;1;1;0;0;2;1
1;0;0;0;1;4;1;0;40;12;1;1;1;0;2;1
1;0;1;1;1;1;1;1;43;12;1;1;1;0;3;1
0;0;1;0;1;4;1;1;52;20;1;0;0;1;0;1
1;0;0;0;1;1;1;1;57;3;1;1;0;1;10;1
1;1;1;0;2;1;3;1;49;8;1;0;1;1;2;1
1;0;1;0;1;1;3;1;31;2;1;0;0;0;9;1
0;1;1;1;1;1;1;1;32;10;1;1;0;0;2;1
0;1;1;0;1;1;1;1;53;2;1;0;1;0;4;1
0;1;1;0;2;4;1;1;50;7;1;0;0;0;4;1
1;0;1;1;2;1;3;3;51;5;1;0;1;0;13;1
0;1;1;0;1;4;1;1;23;0;1;1;0;0;0;1
1;1;1;0;1;1;0;1;50;5;1;0;0;0;3;1
0;0;1;0;1;4;1;1;33;3;1;0;0;0;4;1
0;1;0;0;1;4;2;1;43;14;1;0;0;1;4;1
1;1;0;0;1;1;4;1;39;3;1;0;0;0;14;1
1;0;1;0;1;1;0;1;29;3;1;0;0;0;7;1
0;1;1;2;1;1;1;1;30;1;1;0;0;0;2;1
0;1;0;0;2;4;0;1;28;0;1;0;0;0;4;1
1;0;0;2;1;1;1;1;41;13;1;0;0;0;2;1
1;0;1;0;1;1;1;1;48;15;1;0;1;0;2;1
1;0;1;0;1;1;1;1;41;1;1;1;0;1;9;1
1;1;0;0;1;1;1;1;38;20;1;1;0;0;15;1
1;1;0;0;2;4;1;1;53;4;1;0;1;0;8;1
1;1;0;2;1;1;1;1;39;5;1;1;0;0;3;1
0;0;1;0;1;1;0;1;40;9;1;0;0;0;3;1
1;0;1;1;1;1;0;1;36;10;1;0;1;0;10;1
0;0;1;0;2;1;3;1;48;4;1;0;0;0;16;1
1;1;0;0;1;1;1;1;40;2;1;1;0;0;0;1
0;0;0;1;1;1;1;1;27;1;1;1;0;0;0;1
1;0;0;0;1;3;0;1;48;0;1;0;0;0;8;1
1;1;1;1;1;4;1;1;46;2;1;1;1;0;0;1
0;1;1;1;1;1;1;1;41;5;1;0;0;0;4;1
1;0;1;2;1;1;1;0;40;1;1;0;0;0;3;1
1;0;1;0;1;1;1;1;52;14;1;0;0;0;9;1
1;1;1;0;2;1;1;1;50;4;1;0;0;0;5;1
1;1;1;0;1;1;2;1;51;3;1;0;0;0;16;1
1;1;0;0;1;1;4;1;39;3;1;0;0;0;14;1
1;1;1;0;1;1;2;1;54;4;1;1;0;0;8;1
0;0;0;0;1;4;0;3;25;2;1;1;0;0;2;1
1;1;1;0;1;1;1;1;54;34;1;0;0;0;10;1
1;0;1;0;1;1;1;1;46;2;1;0;0;0;8;1
0;0;0;0;1;4;2;1;41;0;1;0;0;0;4;1
0;1;0;0;1;4;2;2;39;3;1;1;0;0;0;1
1;0;0;0;2;1;1;1;57;16;1;0;0;0;9;1
1;1;0;1;1;4;1;3;34;6;1;0;0;0;0;1
1;0;0;0;1;4;1;1;40;5;1;0;0;0;3;1
0;0;1;2;1;3;1;1;40;0;1;1;1;0;3;1
1;0;1;0;1;1;1;1;47;3;1;1;0;0;2;1
1;0;1;2;1;1;1;1;35;4;1;0;0;0;9;1
0;1;1;0;1;1;1;1;49;6;1;1;1;0;2;1
0;0;1;2;1;1;1;1;34;0;1;1;1;0;2;1
1;0;0;0;0;1;1;1;50;10;1;1;1;0;3;1
1;0;1;0;1;4;1;1;46;1;1;0;0;0;7;1
0;1;1;0;1;1;2;1;35;0;1;0;0;0;2;1
0;1;1;0;1;4;2;1;48;1;1;0;0;0;3;1
1;0;1;0;1;1;4;1;48;4;1;0;0;0;8;1
1;0;0;2;1;1;0;3;33;1;1;1;1;0;9;1
0;0;0;0;1;1;1;1;52;13;1;0;1;0;2;1
0;1;1;0;2;4;1;1;47;5;1;0;0;0;4;1
0;1;0;1;1;1;1;1;40;2;1;0;0;0;4;1
1;0;1;0;1;1;1;1;33;7;1;0;1;0;2;1
1;1;0;0;1;1;1;1;51;15;1;0;1;0;2;1
1;0;1;0;1;1;0;1;48;5;1;1;0;0;2;1
0;1;1;1;1;4;1;3;42;0;1;0;1;0;9;1
1;0;1;0;2;1;1;1;40;6;1;1;1;0;15;1
0;0;1;0;1;1;0;1;41;3;1;1;0;0;16;1
0;1;0;2;1;1;1;0;30;6;1;1;0;0;2;1
1;0;1;0;2;1;0;1;50;6;1;0;0;0;8;1
1;0;1;0;1;4;1;1;64;1;1;1;1;0;3;1
1;1;1;0;1;1;1;1;29;5;1;0;0;1;9;1
1;1;1;0;1;1;1;1;33;7;1;1;1;0;4;1
0;1;1;2;2;4;1;1;48;5;1;0;0;0;0;1
0;1;1;0;1;1;1;1;28;6;1;0;1;0;9;1
1;1;0;0;2;1;1;1;54;17;1;1;0;0;0;1
1;0;1;0;1;1;0;1;49;0;1;0;0;0;10;1
1;0;0;0;1;1;0;1;48;1;1;1;1;0;1;1
1;1;1;1;1;4;1;1;26;7;1;1;0;0;9;1
1;0;1;0;1;1;1;1;51;6;1;0;0;0;9;1
0;1;0;0;1;1;1;1;31;12;1;0;0;0;5;1
1;0;1;0;1;1;1;1;36;2;1;1;1;0;3;1
1;0;0;1;1;4;3;1;35;5;1;0;1;0;3;1
1;0;1;0;1;1;4;1;57;2;1;0;0;0;13;1
1;1;1;0;1;3;1;1;43;11;1;1;1;1;8;1
1;0;1;0;2;4;1;1;53;10;1;0;1;1;0;1
0;0;1;0;1;1;0;1;45;3;1;1;1;0;4;1
0;0;1;2;1;1;1;1;58;27;1;0;1;0;2;1
1;0;1;0;1;1;1;1;54;0;1;0;0;0;9;1
