ID;CODE_GENDER;FLAG_OW0_CAR;FLAG_OW0_REALT1;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;JOB;BEGIN_MONTHS;STATUS;TARGET
382062;0;0;0;1;1;1;1;1;44;3;1;0;0;0;4;25;4;0
382137;0;0;1;0;1;1;1;1;35;6;1;0;0;0;4;25;2;0
382294;1;1;1;0;1;4;1;1;44;22;1;0;0;0;0;17;3;0
382812;0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;41;5;0
383067;0;0;1;0;2;4;1;1;52;5;1;0;1;0;0;13;2;0
383347;0;1;1;0;1;1;1;1;49;9;1;0;0;0;4;11;2;0
383369;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;28;4;0
383558;0;0;0;0;3;1;0;0;25;6;1;0;0;0;2;31;2;0
384055;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;7;3;0
384570;1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;1;5;0
385191;1;1;1;0;2;4;3;1;52;5;1;0;0;0;3;13;2;0
385955;0;1;0;0;2;1;1;1;43;0;1;1;1;0;4;10;2;0
385984;0;0;1;0;2;1;1;1;30;9;1;0;0;0;5;8;5;0
385988;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;47;5;0
386044;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;6;5;0
386191;0;0;0;1;1;1;1;1;29;2;1;1;1;0;2;40;2;0
386412;1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;19;5;0
386812;1;1;0;2;1;1;1;3;31;3;1;1;0;0;9;0;3;0
386861;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;1;5;0
387504;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;6;5;0
387599;0;0;0;1;1;1;1;1;29;2;1;1;1;0;2;53;2;0
387861;1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;0;5;0
389745;1;0;1;1;1;1;1;1;52;3;1;1;1;0;0;18;2;0
389819;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;5;2;0
389913;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;39;5;0
390549;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;13;5;0
390836;0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;9;3;0
391045;1;0;1;2;1;0;2;0;27;5;1;1;0;0;9;45;5;0
391449;0;1;0;0;1;1;1;1;27;6;1;0;0;0;4;0;2;0
391593;0;0;0;0;1;1;1;1;40;3;1;1;1;0;2;4;5;0
391993;0;1;0;2;1;1;1;1;40;6;1;0;0;0;4;53;2;0
392222;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;16;5;0
392228;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;23;5;0
392419;1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;33;3;0
392634;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;21;4;0
392851;1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;48;2;0
393246;1;1;0;0;1;4;1;1;40;4;1;1;0;1;3;41;2;0
393456;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;38;5;0
393486;1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;6;5;0
393851;1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;11;4;0
393915;0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;6;4;0
394046;1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;5;4;0
394607;0;0;0;1;1;1;2;1;35;3;1;0;0;0;5;15;2;0
394969;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;16;5;0
395275;0;0;1;0;2;1;1;1;30;9;1;0;0;0;5;14;2;0
396553;1;0;1;0;1;0;4;1;46;6;1;1;1;0;13;33;5;0
396616;0;0;0;0;1;1;1;1;40;3;1;1;1;0;2;5;5;0
396658;0;0;1;0;1;1;1;1;35;6;1;0;0;0;4;19;2;0
397240;0;1;1;0;2;1;2;1;54;3;1;0;0;0;0;23;2;0
397315;0;0;1;1;1;1;3;1;34;1;1;0;1;0;3;37;2;0
397514;1;0;1;2;1;1;1;1;45;1;1;1;1;0;9;4;5;0
397652;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;8;5;0
398348;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;30;5;0
399088;1;0;1;0;1;4;0;3;29;5;1;0;0;0;3;37;5;0
399460;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;3;5;0
399498;0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;7;2;0
400383;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;6;5;0
401294;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;13;5;0
401486;1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;55;2;0
401608;1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;18;5;0
401935;1;0;1;1;1;1;1;1;34;3;1;1;1;0;9;41;2;0
403133;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;11;5;0
403583;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;31;5;0
404519;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;15;5;0
405144;1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;24;2;0
405292;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;32;5;0
405341;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;11;5;0
405368;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;21;5;0
405961;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;13;5;0
406095;0;1;1;0;1;1;1;1;34;7;1;1;1;0;0;19;2;0
406281;0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;10;5;0
406346;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;28;5;0
406441;1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;42;5;0
406477;1;0;1;0;1;1;1;1;55;10;1;0;0;0;2;22;2;0
407312;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;16;5;0
407368;0;0;1;0;2;1;1;1;30;9;1;0;0;0;5;1;5;0
408182;1;0;1;1;1;1;0;1;34;3;1;1;1;0;9;27;2;0
408470;1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;25;4;0
408619;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;16;5;0
408690;0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;6;3;0
409046;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;2;4;0
409355;0;0;0;1;2;4;1;1;30;1;1;1;1;0;0;30;2;0
409375;0;0;0;0;1;1;2;1;62;0;1;0;0;0;4;22;2;0
409885;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;32;5;0
410127;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;12;5;0
410256;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;7;5;0
410579;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;32;5;0
411315;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;4;5;0
411373;1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;5;5;0
411377;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;21;5;0
411546;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;10;5;0
411674;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;13;5;0
412040;1;0;1;0;1;1;0;1;49;0;1;0;0;0;2;41;2;0
412164;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;19;5;0
412222;1;1;1;0;1;1;0;1;33;3;1;0;1;0;5;14;2;0
412279;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;12;5;0
412797;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;43;5;0
412907;0;1;1;2;3;4;1;1;27;2;1;0;0;0;0;41;2;0
412964;0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;9;5;0
413017;1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;35;5;0
413274;1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;6;5;0
413411;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;24;5;0
413657;1;0;1;0;1;1;1;1;56;0;1;0;0;0;15;9;2;0
413937;1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;14;5;0
414050;1;1;1;0;1;1;1;1;51;5;1;1;0;0;0;6;5;0
414055;1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;15;5;0
414277;1;0;0;0;1;1;1;1;45;1;1;1;0;0;0;40;2;0
414285;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;10;5;0
414627;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;22;5;0
414874;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;9;5;0
414885;1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;9;5;0
415090;0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;13;5;0
415233;1;0;1;0;1;1;1;1;33;0;1;0;0;0;3;4;2;0
415413;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;0;5;0
415854;0;1;1;0;1;4;1;1;27;1;1;0;0;0;5;30;2;0
416026;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;14;5;0
416309;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;18;5;0
416583;1;1;1;0;1;4;1;1;44;22;1;0;0;0;0;27;2;0
416705;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;23;5;0
416823;1;0;1;1;1;1;0;1;34;3;1;1;1;0;9;34;2;0
417264;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;20;5;0
417507;1;0;0;0;1;1;1;1;55;4;1;1;1;0;5;13;2;0
417548;1;0;1;0;1;1;1;1;49;2;1;0;1;0;2;36;3;0
417889;1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;12;5;0
417966;1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;1;5;0
417975;1;0;1;0;1;1;1;1;39;9;1;0;0;0;3;16;5;0
418581;0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;45;4;0
418660;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;20;5;0
418770;0;0;0;0;1;1;1;2;52;4;1;0;0;1;16;44;2;0
418865;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;24;2;0
418874;0;0;0;0;3;1;0;0;25;6;1;0;0;0;2;32;2;0
419056;1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;6;5;0
419083;0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;18;4;0
419179;0;1;1;0;1;1;1;1;30;3;1;0;0;0;4;39;2;0
419722;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;12;5;0
419763;1;0;1;0;1;1;1;1;39;9;1;0;0;0;3;17;5;0
419912;0;1;1;0;1;4;1;1;54;3;1;0;0;1;5;8;2;0
419977;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;21;3;0
420496;0;1;1;0;2;1;1;1;42;3;1;1;1;0;4;27;2;0
420641;1;0;1;0;1;1;3;1;38;2;1;0;0;0;3;8;3;0
422163;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;31;5;0
422181;1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;37;5;0
422382;1;0;1;0;1;4;0;1;28;2;1;0;0;0;9;22;2;0
422522;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;6;5;0
422659;0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;0;2;0
422678;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;44;5;0
422814;1;0;1;0;1;4;0;3;29;5;1;0;0;0;3;40;2;0
423063;1;1;1;2;1;1;1;1;37;6;1;0;1;0;2;14;3;0
423100;1;0;1;1;1;4;1;1;24;4;1;0;0;1;11;3;5;0
423315;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;23;5;0
423600;1;0;0;0;1;1;4;1;43;1;1;1;1;0;2;29;2;0
423910;0;0;1;0;1;4;2;1;48;2;1;0;0;0;8;42;2;0
424209;1;0;1;0;1;4;3;1;51;1;1;0;1;0;3;50;3;0
424650;0;0;1;0;1;1;1;1;42;3;1;0;0;0;3;6;3;0
425059;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;19;5;0
425112;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;3;5;0
425271;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;38;2;0
425620;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;4;2;0
425835;1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;21;5;0
426829;1;1;0;1;1;4;0;1;44;1;1;1;0;0;9;3;2;0
427060;1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;12;5;0
427146;0;0;0;0;2;4;1;1;54;1;1;0;0;0;0;1;4;0
427158;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;33;5;0
427416;0;1;1;0;1;1;1;1;62;2;1;0;1;1;12;38;2;0
427737;0;0;0;0;1;1;1;1;36;3;1;0;0;0;12;1;2;0
427781;0;1;0;1;2;1;1;1;40;3;1;0;1;0;0;31;2;0
427899;1;0;1;0;1;1;3;1;38;2;1;0;0;0;3;30;3;0
428084;0;1;1;0;1;1;0;1;27;0;1;0;0;1;0;43;2;0
428105;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;19;3;0
428426;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;31;5;0
428827;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;33;5;0
428872;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;43;5;0
429006;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;19;5;0
429055;0;1;0;0;1;1;0;1;47;7;1;0;0;0;0;8;2;0
429133;1;0;1;2;1;4;1;1;37;15;1;0;1;0;3;3;5;0
429677;1;0;1;0;1;4;1;1;28;2;1;0;1;0;5;28;2;0
429747;0;0;1;0;1;1;1;1;46;0;1;0;0;0;2;28;5;0
429872;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;46;3;0
429879;1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;19;5;0
429953;1;0;0;0;1;4;1;1;31;6;1;0;1;0;8;27;2;0
430287;0;1;1;0;1;1;1;1;30;9;1;1;0;0;2;17;2;0
430328;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;9;5;0
430444;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;16;5;0
430554;1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;2;5;0
430660;1;0;0;2;1;1;1;1;34;13;1;0;1;0;5;12;2;0
431113;0;0;1;0;1;1;1;1;41;1;1;1;1;0;2;38;2;0
431151;1;0;1;0;1;1;1;1;39;9;1;0;0;0;3;0;5;0
431334;1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;22;3;0
431526;1;1;1;0;1;4;0;1;30;4;1;1;0;0;8;39;2;0
432159;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;16;5;0
432427;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;19;5;0
432486;1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;1;5;0
432570;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;46;2;0
433363;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;11;5;0
433395;0;1;1;0;1;1;0;1;27;0;1;0;0;1;0;41;4;0
433803;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;20;3;0
433992;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;2;5;0
434299;1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;49;4;0
434507;1;1;1;1;1;4;3;1;38;0;1;0;1;0;9;30;2;0
434635;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;38;5;0
434967;1;0;0;1;1;4;1;1;34;1;1;0;0;0;5;6;2;0
435651;1;0;1;1;3;1;0;1;42;2;1;0;0;0;16;5;5;0
435939;0;1;0;1;1;1;1;1;30;3;1;0;0;0;2;42;5;0
436097;0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;47;2;0
436207;1;1;0;1;1;1;1;1;43;1;1;1;0;0;9;4;5;0
436330;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;19;4;0
436441;0;1;1;1;2;1;1;1;49;1;1;0;1;1;3;2;5;0
436488;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;37;5;0
437003;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;12;5;0
437045;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;21;2;0
437336;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;29;5;0
437393;0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;1;2;0
437707;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;2;5;0
438125;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;52;5;0
438363;1;0;1;2;1;4;0;1;28;7;1;0;0;0;3;26;2;0
438639;0;1;1;0;2;4;1;1;57;2;1;0;0;0;4;8;3;0
439005;1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;11;5;0
439208;1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;34;2;0
439327;1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;6;2;0
439528;1;0;0;0;0;1;1;0;39;1;1;1;0;0;3;41;2;0
439607;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;29;5;0
439755;0;1;1;0;1;1;2;1;35;0;1;0;0;0;2;18;2;0
439885;0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;7;2;0
440478;1;1;0;1;1;4;1;1;44;1;1;1;0;0;9;30;3;0
440917;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;13;5;0
441568;1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;15;3;0
441614;1;0;1;0;1;1;4;1;39;2;1;0;1;0;0;1;4;0
442368;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;31;5;0
442371;0;0;1;0;1;1;0;3;49;4;1;0;0;0;15;3;2;0
442452;1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;8;5;0
442517;0;1;1;1;1;4;1;1;51;17;1;0;0;0;0;7;2;0
442626;0;1;1;1;1;4;1;0;30;6;1;0;0;0;8;9;2;0
443506;1;0;1;0;1;1;1;1;56;0;1;0;0;0;15;14;2;0
443527;0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;6;2;0
443587;0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;12;5;0
443926;0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;7;5;0
444320;1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;32;4;0
444340;0;0;0;0;1;1;1;2;52;4;1;0;0;1;16;18;2;0
444486;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;0;2;0
444617;0;0;0;1;1;1;1;3;35;6;1;0;0;1;2;30;5;0
444798;1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;12;5;0
444865;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;15;5;0
445712;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;4;5;0
445832;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;5;4;0
445965;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;12;5;0
446315;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;9;5;0
446732;1;0;0;2;2;1;1;1;33;1;1;0;0;0;3;14;2;0
446970;1;0;1;1;1;4;2;1;38;8;1;0;0;1;8;22;2;0
447029;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;9;5;0
447370;0;1;0;1;1;1;1;1;30;3;1;0;0;0;2;15;4;0
447496;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;9;5;0
447612;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;11;5;0
447967;0;1;1;1;2;1;1;1;49;1;1;0;1;1;3;35;5;0
448173;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;21;5;0
448598;0;0;1;0;1;4;1;1;52;7;1;0;1;0;3;43;3;0
448762;1;0;0;0;1;1;1;1;45;1;1;1;0;0;0;42;2;0
448790;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;45;5;0
448980;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;3;5;0
449528;1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;14;5;0
449550;0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;11;5;0
449831;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;17;5;0
450307;1;0;1;1;1;1;1;1;45;0;1;0;0;0;2;31;2;0
450353;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;0;5;0
450751;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;3;5;0
450922;0;0;0;1;1;4;1;5;40;7;1;0;0;0;3;15;2;0
451157;1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;18;5;0
451405;1;0;1;0;1;1;1;1;28;1;1;0;0;1;17;1;2;0
451545;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;23;5;0
451712;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;33;5;0
451968;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;44;5;0
452380;0;0;1;0;1;1;0;3;49;4;1;0;0;0;15;1;4;0
452434;0;0;0;1;1;1;1;3;41;18;1;0;0;0;3;32;5;0
452549;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;12;5;0
452576;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;25;5;0
452638;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;35;5;0
452651;0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;21;4;0
452700;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;6;2;0
453097;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;8;5;0
453642;0;1;0;0;1;1;0;1;55;4;1;0;0;0;4;25;2;0
453881;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;17;5;0
454019;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;7;5;0
454021;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;9;5;0
454147;1;0;1;2;1;4;0;1;28;7;1;0;0;0;3;6;2;0
454302;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;30;5;0
454370;0;1;1;0;1;1;1;1;52;3;1;0;1;0;2;21;2;0
454716;1;0;1;2;1;4;1;0;39;1;1;0;0;0;3;45;2;0
454721;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;21;2;0
454963;1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;17;2;0
454986;1;0;0;0;1;4;0;1;29;6;1;0;0;0;2;5;3;0
455052;1;0;1;0;1;1;0;1;55;7;1;0;0;0;13;8;2;0
455832;1;0;0;0;1;1;2;1;48;9;1;0;0;0;12;41;2;0
456592;0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;17;5;0
456745;1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;22;4;0
457195;1;0;1;1;1;4;0;1;27;0;1;0;1;0;8;47;3;0
457288;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;24;5;0
457325;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;20;4;0
457595;0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;10;3;0
457756;1;1;1;0;1;4;0;1;30;4;1;1;0;0;8;34;2;0
457917;0;0;0;0;1;1;4;3;53;0;1;0;0;0;16;6;5;0
458015;1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;10;5;0
458356;1;1;1;0;1;4;1;1;47;8;1;0;1;0;3;26;2;0
458379;0;1;0;0;1;1;1;5;47;2;1;0;0;0;16;44;5;0
458439;1;0;0;0;1;1;1;1;52;9;1;1;0;0;2;36;4;0
458640;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;5;5;0
459023;1;1;1;0;1;4;1;1;30;4;1;1;0;0;8;11;2;0
459403;0;0;1;1;1;1;3;1;34;1;1;0;1;0;3;33;4;0
459415;0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;11;5;0
460017;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;7;5;0
460185;0;0;1;0;1;1;1;1;46;0;1;0;0;0;2;29;5;0
460833;1;0;0;1;1;1;3;1;38;0;1;0;0;0;2;26;3;0
461164;1;0;1;0;1;4;0;1;28;2;1;0;0;0;9;21;2;0
461217;0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;20;2;0
461428;0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;14;5;0
461675;1;0;1;1;1;1;1;1;29;5;1;1;1;0;9;14;2;0
462269;1;0;1;1;1;4;0;1;27;0;1;0;1;0;8;43;2;0
462273;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;7;5;0
462494;1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;19;5;0
462538;1;0;1;1;3;1;0;1;42;2;1;0;0;0;16;4;5;0
462984;0;0;1;0;1;4;0;3;29;5;1;0;0;0;3;4;2;0
463575;0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;48;3;0
463740;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;6;5;0
463943;1;1;1;0;1;4;1;1;41;10;1;0;0;0;5;47;3;0
464100;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;11;5;0
464366;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;27;5;0
465118;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;36;5;0
465337;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;5;5;0
465598;1;0;1;2;2;1;1;1;33;1;1;0;0;0;3;18;2;0
465603;0;0;0;1;2;4;1;1;30;1;1;1;1;0;0;30;2;0
466087;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;30;5;0
466262;1;1;1;1;1;4;3;1;38;0;1;0;1;0;9;29;3;0
466554;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;34;5;0
466804;0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;11;2;0
466942;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;1;5;0
467342;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;8;2;0
467477;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;1;5;0
467706;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;15;5;0
467958;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;32;5;0
468076;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;3;5;0
468108;0;0;0;1;1;1;1;1;44;3;1;0;0;0;4;17;5;0
468521;0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;1;2;0
468992;0;0;1;1;1;1;3;1;34;1;1;0;1;0;3;35;4;0
469426;0;0;0;1;1;1;0;1;29;2;1;1;1;0;2;27;3;0
469438;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;19;5;0
469487;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;23;5;0
469771;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;8;5;0
469907;1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;13;5;0
469919;1;0;0;0;1;4;3;1;51;1;1;0;1;0;3;2;3;0
470216;1;1;0;0;1;4;1;1;40;4;1;1;0;0;3;39;2;0
470289;1;0;1;1;1;1;0;1;34;3;1;1;1;0;9;33;2;0
471035;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;25;4;0
471049;0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;19;5;0
471150;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;50;5;0
471583;1;0;0;1;1;4;1;1;31;10;1;0;0;0;2;49;2;0
